,Difference (|)
4394,2.9504652442327206
4395,2.955530824887256
4396,2.8778824761359045
4397,2.9104346273427355
4398,2.886392603286648
4399,2.9510774171855196
4400,2.898007525330027
4401,2.905649664212289
4402,2.940693431713285
4403,2.9037169843692134
4404,2.9782514362691637
4405,2.946949232941196
4406,2.8368678757825467
4407,2.9461828407559536
4408,2.912139185104002
4409,2.97080134805077
4410,2.9221745956880976
4411,3.038915367520393
4412,2.992895508195308
4413,2.9951599822803576
4414,3.0145119269660574
4415,2.9790036292128446
4416,2.9369744272212
4417,3.0754944159090685
4418,2.9619385339582207
4419,2.983626567655747
4420,2.9663332739775767
4421,2.856752591473858
4422,2.927628165315219
4423,3.098764252348565
4424,2.9713288803315265
4425,2.9519052373689063
4426,2.9335630281897664
4427,2.95956371830536
4428,3.0932939158254427
4429,2.845237542037991
4430,2.972990306789354
4431,2.9160314465914117
4432,2.8484917053358876
4433,2.980746069412147
4434,2.936261053860757
4435,2.9634806965313074
4436,2.9525124375293093
4437,2.9898175026382128
4438,2.9926803234577184
4439,2.946668584801455
4440,2.9612322747298054
4441,2.8512381030776397
4442,2.9621916981823784
4443,2.9207126381476876
4444,2.921231937018444
4445,2.9682436337377966
4446,2.8530299438501934
4447,2.8720504093438755
4448,2.8929302267153165
4449,2.9485322640819738
4450,2.8639831654425136
4451,2.9877749520820234
4452,3.010392745798768
4453,2.9261081229982273
4454,2.9696692251230425
4455,2.913062015533633
4456,2.9139264229888915
4457,2.906679823202289
4458,2.877631372633371
4459,2.973013633091221
4460,2.9366548386013327
4461,2.8849535068154553
4462,2.963588431912098
4463,2.8996911561350864
4464,2.8747204855067046
4465,2.872049810747642
4466,2.8818616809725213
4467,2.874643562904268
4468,2.971294879866307
4469,2.911918927472104
4470,2.901169692915035
4471,2.9011651925689645
4472,2.936337144466528
4473,2.967803780887095
4474,2.9018093355074295
4475,2.9362241868343926
4476,2.8839016628267293
4477,2.940400640107748
4478,2.896763589590299
4479,2.9131170107470687
4480,2.8589208772649317
4481,2.8361714198990877
4482,2.879018224898997
4483,2.9437491382871315
4484,2.9523501363572375
4485,2.8964429679143864
4486,2.8720501440182082
4487,2.8354444462732245
4488,2.8440866105289846
4489,2.9591754922526063
4490,2.80791753614862
4491,2.9411880789955753
4492,2.868677303759276
4493,2.9371836696460907
4494,2.8809267953975115
4495,2.8959978407802596
4496,2.870347623705075
4497,2.996011163390263
4498,2.866973871052787
4499,2.932579254372376
4500,2.815553034864338
4501,2.915443897440679
4502,2.940913288031603
4503,2.8566220618177307
4504,2.9168978443706397
4505,2.917344198583835
4506,2.864620290903417
4507,2.9441791541889355
4508,2.950045550354361
4509,2.9221281815133757
4510,2.90367169356286
4511,2.9750473123959393
4512,2.8529321757921253
4513,2.89931579601853
4514,2.897693567262674
4515,2.9256784672473515
4516,2.9390709550201684
4517,2.9284380822226965
4518,2.8040989630505306
4519,2.9418232273662412
4520,3.0158974206203073
4521,2.886149967550217
4522,2.9062891854703006
4523,2.9605272700640692
4524,2.981958824887307
4525,2.986129092538548
4526,2.989740456534881
4527,2.900329596442853
4528,2.8951493295918267
4529,2.9940237980373605
4530,2.9156908123411447
4531,2.9714538900387875
4532,2.8898912581739906
4533,3.0030125201672306
4534,2.8997951552082233
4535,2.809425368001775
4536,2.9128126501257077
4537,2.937849956644233
4538,2.93753401810633
4539,2.874618325570425
4540,2.8982626776254716
4541,2.9612923185949542
4542,2.889635992918757
4543,2.9421213276461113
4544,2.9473155362946653
4545,2.9036065654724315
4546,2.931165253955436
4547,2.9330725680372813
4548,2.950885002024132
4549,2.956023821952214
4550,2.8846081192206854
4551,2.9274195722935974
4552,3.001447006729457
4553,2.994518519610404
4554,2.99841338704499
4555,2.8954516480170476
4556,2.890537622460933
4557,2.986322350812282
4558,2.946521222706385
4559,2.864929955072905
4560,2.9854911481002113
4561,2.906006470295066
4562,3.0234551792500493
4563,2.928620127556387
4564,2.8760386097234014
4565,2.9507787921181015
4566,2.953928597247298
4567,2.888793401583351
4568,2.904581128132469
4569,3.0181269667961352
4570,2.8817513559891514
4571,2.953770809923391
4572,2.8804279917369584
4573,2.898260003826232
4574,2.8641384537446357
4575,2.974238091698938
4576,3.0163735532842315
4577,2.8837466512808625
4578,2.868797210447361
4579,2.9469535800756774
4580,2.9207109200310177
4581,2.902595589274595
4582,2.8585251379420114
4583,2.92712960250417
4584,2.839026336013039
4585,2.981953435245554
4586,2.9127686516207882
4587,2.9149242900876056
4588,2.9986003572141375
4589,2.956350234346979
4590,2.857989028254748
4591,2.8869079874802974
4592,3.023182897818283
4593,2.973600610617135
4594,2.881045968781557
4595,3.004620354981329
4596,2.932375031669318
4597,2.93715830412947
4598,2.8748452791861934
4599,2.9615926856603716
4600,2.9149020339751575
4601,2.854384591403161
4602,2.90388432877967
4603,2.9343774223140784
4604,2.9533348575991627
4605,2.8895277579923326
4606,2.9499714111129944
4607,2.908804871985274
4608,2.9585119985715105
4609,2.9439727900032464
4610,2.9132888276315563
4611,2.8731343720533036
4612,3.0271281916907067
4613,3.013704246932614
4614,2.887607279726791
4615,2.8474038939835307
4616,2.9177083043962027
4617,2.8846191416053677
4618,2.986677928707303
4619,2.871259018669312
4620,2.952199646322653
4621,2.9238464310338466
4622,2.925431131662457
4623,2.882030614130313
4624,2.880527573759665
4625,2.8845785500175007
4626,2.9089338233876116
4627,3.032974634434731
4628,3.002651794556546
4629,2.8599910176187002
4630,2.8666424899076306
4631,2.844829941704469
4632,2.9006576933977417
4633,2.9332393095050087
4634,2.9117774471112035
4635,2.95565013727612
4636,2.920390279159416
4637,2.9584002568693286
4638,2.9467557761358334
4639,3.0374353487313295
4640,2.9610084915230086
4641,2.9608355905019312
4642,2.8834678811046826
4643,2.8540426219496458
4644,2.966287496423188
4645,2.894489846474773
4646,2.92586965375114
4647,2.9625093808434
4648,2.9307218415655347
4649,2.9672082945965053
4650,2.900046596125612
4651,2.9323050997459754
4652,3.0105139538663184
4653,2.8891567901659534
4654,2.92393472696864
4655,2.9875584701919946
4656,2.933170973514349
4657,2.964253530396426
4658,2.910740696401233
4659,2.918594565527943
4660,3.0337384443496473
4661,2.925186537674923
4662,2.925480320695185
4663,2.953517243149797
4664,2.9230339970254513
4665,2.8772110311239594
4666,2.965812950613874
4667,3.01463556987335
4668,2.959251367409694
4669,2.945471985398116
4670,2.8179800493801097
4671,2.9193843649822213
4672,2.953913471168286
4673,2.953010648398292
4674,2.944923376781891
4675,2.8811261893310203
4676,2.883140481348711
4677,2.8472085622584458
4678,2.9041317874089843
4679,2.930365716813214
4680,2.915793015089764
4681,2.8876081119851977
4682,2.8964567353193496
4683,2.8987695299592904
4684,2.884568727311291
4685,2.8213037202896785
4686,2.9279534466928094
4687,2.928091042780522
4688,3.0357237890313313
4689,2.866962154666666
4690,2.945543579595819
4691,2.9479860697196494
4692,2.879857631241643
4693,2.926552077614433
4694,2.9089390308431557
4695,2.8173315641226195
4696,2.9343872947115766
4697,2.9089565782098257
4698,2.8250783492395333
4699,2.939806259471771
4700,2.9913254614820275
4701,2.8321348577030117
4702,2.95018049046725
4703,2.9755356121792893
4704,2.8642302556489283
4705,2.869389342492175
4706,2.9832839524505648
4707,2.897738269029153
4708,2.953909398199956
4709,2.923993665498119
4710,2.908696158348588
4711,3.0044962643981736
4712,2.9514131761362714
4713,2.868259047750552
4714,2.8751319900845838
4715,2.86325737826356
4716,2.9846531062783868
4717,2.907131739302121
4718,2.9018863897799143
4719,2.864618168429914
4720,2.9457253831047696
4721,2.8649741545213248
4722,2.939563507580881
4723,2.9688289983623535
4724,2.9675352953786946
4725,2.9301823444743222
4726,2.8819816785050487
4727,2.905028211669805
4728,2.969486893814829
4729,2.89784593001467
4730,2.9538325160979952
4731,2.8628511153480645
4732,2.971633577965879
4733,2.9012551310835604
4734,2.8539626699778813
4735,2.870074574942388
4736,3.015030048304953
4737,2.8601603036522234
4738,2.9016806159059025
4739,2.8919807064428125
4740,2.8908782631494474
4741,2.8283435195056383
4742,2.899479569657669
4743,2.8904190405529406
4744,2.9527354882456125
4745,2.83049575362217
4746,2.8899212750286063
4747,2.858338134059861
4748,2.9127812439396767
4749,2.8434865912429674
4750,2.9462414301001925
4751,2.875578752358212
4752,2.827940468470725
4753,2.9328099923173534
4754,2.9047584911027227
4755,2.913173813811845
4756,2.849797260796606
4757,2.8911760263373014
4758,2.9619829458163762
4759,2.9562687157519467
4760,2.8821530631623116
4761,2.918682686223334
4762,2.8462723689364577
4763,2.9051888899082194
4764,2.8770795606522483
4765,2.904396717339033
4766,2.898588615100698
4767,2.950602532745887
4768,2.8830373657475272
4769,2.8569958429809454
4770,2.943223010714027
4771,3.0377916808193985
4772,2.9042092382831846
4773,2.9215352585404935
4774,2.9451846402745483
4775,2.9594855936710656
4776,2.928309953504142
4777,2.85276698931803
4778,2.9492982868248756
4779,2.887733306196361
4780,2.870708634804798
4781,2.9368676318385445
4782,2.8396248324108617
4783,2.8395695062045596
4784,2.906907161984708
4785,2.8342450921224875
4786,2.836710803173167
4787,2.9591833152106757
4788,2.9059474529444467
4789,2.8811102421658523
4790,2.9196334520790495
4791,2.8928719543873647
4792,2.945925764489199
4793,3.029411999989126
4794,2.907106421076298
4795,2.867628493805247
4796,2.9893670898537312
4797,2.8542243963394047
4798,2.9063528836251225
4799,2.9085205074550915
4800,2.8898231365693725
4801,2.836526581219245
4802,2.918691153022479
4803,2.8040049279286525
4804,3.0283658474940576
4805,2.880948954149003
4806,2.9624420106897533
4807,2.9031985418982655
4808,2.898327298525368
4809,2.909904079305069
4810,2.962549803907611
4811,2.974553729317523
4812,2.8234610566397724
4813,2.913069934456366
4814,2.966894615202991
4815,2.9128092835049193
4816,2.901926276722794
4817,2.9196232357594716
4818,2.918050843124157
4819,2.946224635362609
4820,2.8517944230459475
4821,2.8692614692326077
4822,3.048214189893835
4823,2.796418776151098
4824,2.974520199032025
4825,2.975134942935362
4826,2.9286903208228563
4827,2.8886474088833167
4828,2.846269403559992
4829,2.9461090030216575
4830,2.9497958666653163
4831,2.900851024919927
4832,2.9623523764088366
4833,2.894954796359704
4834,2.8535825050777466
4835,2.905375005716343
4836,2.8298525640210483
4837,2.982835295954332
4838,2.8833526969198555
4839,3.0358377464910022
4840,2.854960814788979
4841,2.9255749251190215
4842,2.9724581223736806
4843,2.867145248292968
4844,2.9368591356469014
4845,2.906069997250448
4846,2.862285397990294
4847,2.8615284463689012
4848,3.0113588850343875
4849,2.936035320791739
4850,2.846651281213203
4851,2.8709632579276017
4852,2.9089958866482646
4853,2.794544010684566
4854,2.9089523972346383
4855,2.8720817551916693
4856,2.9217061507209037
4857,2.9546046635227046
4858,2.97194138682717
4859,2.953052826762944
4860,2.929514439572044
4861,2.8052268749966514
4862,2.963710507987724
4863,2.9614517925360873
4864,2.9715038201000077
4865,2.834350570231541
4866,2.9062875689631116
4867,2.908657644654786
4868,2.8509368803276036
4869,2.918148625670548
4870,2.896110588317641
4871,2.918038829731884
4872,2.896406809973918
4873,2.9512067592618156
4874,3.0135419493474145
4875,2.8378514609987446
4876,2.956026976002114
4877,2.919743095482967
4878,2.9324750433614004
4879,2.855444446745098
4880,2.9628357685930187
4881,2.9409316430448973
4882,2.9140845180439405
4883,2.891782656672634
4884,2.859576873087461
4885,2.780985391028414
4886,2.8614390332445474
4887,2.7952290829026265
4888,2.8171054152489106
4889,2.911730056942532
4890,2.893639738367393
4891,2.8667764958369983
4892,2.9140577449365974
4893,2.883214112114993
4894,2.92169133236674
4895,2.863430051143299
4896,3.0270807512227282
4897,2.9904859014471517
4898,2.885500146013132
4899,2.9455050851818076
4900,2.879485590344586
4901,2.884427544129419
4902,3.0081267850232787
4903,2.98570171993546
4904,2.8977130954797667
4905,2.925009691643344
4906,2.9248146969736686
4907,2.95419272150565
4908,2.9142331557606016
4909,2.975472942416641
4910,2.9367191119911396
4911,2.872905495063613
4912,2.9257304588290873
4913,2.973358511665483
4914,2.887059130633793
4915,2.988411302568944
4916,2.9287064705506665
4917,2.9441022847640603
4918,2.9533391811970238
4919,2.9289325212171486
4920,2.8952720595037404
4921,2.955193476524451
4922,2.858975792197124
4923,2.836599265697077
4924,2.8556383580706095
4925,2.94821464549772
4926,2.922963597485302
4927,2.9661190443421948
4928,2.950205975803898
4929,2.913201795338744
4930,2.9158381174913393
4931,2.914951286101317
4932,2.9132289789919197
4933,2.8770416271439645
4934,3.001302388329941
4935,2.938008140772511
4936,2.929989919595234
4937,2.8807539171821777
4938,2.941197464696593
4939,2.947998186566328
4940,2.9651684938638745
4941,2.852848572407567
4942,2.977964701304796
4943,2.9106222027710613
4944,2.955438818657575
4945,2.908994851018611
4946,2.893043793438965
4947,2.9071066604947142
4948,2.8713020851598876
4949,2.8566024555701515
4950,2.8968542147089447
4951,2.9536349518946348
4952,2.9437363569078894
4953,2.860096189845449
4954,2.9510236884237813
4955,2.8842122748224877
4956,2.883405657666189
4957,2.965542563525012
4958,2.9222706032538164
4959,2.9100925324863876
4960,2.888903333128728
4961,2.83306106042812
4962,2.8867543697826035
4963,2.9068586436900787
4964,2.882044574429174
4965,2.9062498316202974
4966,2.9269514505475223
4967,2.896769732523392
4968,2.917073512160173
4969,2.8597446249239216
4970,2.918381612807398
4971,2.8954348554308025
4972,2.837871588658384
4973,2.9609415849812564
4974,2.9736682747612484
4975,2.9730042602733833
4976,2.8698962770490217
4977,2.9341109504689937
4978,2.877471919321443
4979,2.9835918848071237
4980,2.981364106283112
4981,2.895377628283319
4982,2.9545746615282376
4983,2.8345346753259273
4984,2.94105226233856
4985,2.887499814260155
4986,2.994782061559435
4987,2.9570444534973928
4988,2.950390000012698
4989,3.0437130718181478
4990,2.882652314715362
4991,2.875418896054997
4992,2.8378387490507873
4993,2.9641792702880374
4994,2.8725470270193956
4995,2.8807479560797677
4996,2.92870277527666
4997,2.920053099720522
4998,2.8720055914933424
4999,2.920533155540322
5000,2.9264470680610533
5001,2.910343786680097
5002,2.955762658495281
5003,2.9106416887841875
5004,2.9723060503631773
5005,2.886162481537151
5006,2.9619214023468263
5007,2.97033415416456
5008,2.9177825477083776
5009,2.8875685985436217
5010,2.950021892533658
5011,2.940015542454292
5012,2.919735436725938
5013,2.8545746185566676
5014,2.944147787547759
5015,2.969715149083212
5016,2.8871129502201653
5017,2.8903327267714354
5018,2.8282179915084904
5019,2.9470879367389036
5020,2.8503596604910384
5021,2.9302375479190204
5022,2.9273446641790932
5023,2.9059939634886005
5024,2.9102052415614192
5025,2.9151407521209527
5026,2.8977976743802847
5027,2.9210521776244756
5028,2.8708287502292147
5029,3.013928750446207
5030,2.8626111159147833
5031,2.863972455672649
5032,2.9687894251856757
5033,2.8241944071809617
5034,2.986682879630216
5035,2.995878183264756
5036,2.97267348494991
5037,3.0650159584648238
5038,2.98285976719864
5039,2.9561042587104827
5040,2.928435082762154
5041,2.856149828898709
5042,2.945062926551807
5043,2.9131960866897195
5044,2.9560492588473952
5045,2.9861337586929957
5046,2.8935725747340215
5047,3.0221673761225465
5048,2.984567268402247
5049,2.8312782266796876
5050,2.9533543387668253
5051,3.0131120802925278
5052,3.02810203694298
5053,2.9743360853319505
5054,2.8903876513112112
5055,2.9548945657692895
5056,2.9176022809207716
5057,2.916020271646698
5058,2.894082788246512
5059,2.856500614475918
5060,2.9094314997698003
5061,2.9641233142255383
5062,2.890873312921852
5063,2.891179574436037
5064,2.913768662056976
5065,2.9295785134269647
5066,2.9351464173115627
5067,2.935115477989192
5068,2.7822759207125047
5069,2.8569486881345605
5070,2.9187959954689378
5071,2.9181459500277467
5072,2.885464714274382
5073,2.925611071081575
5074,2.96354036388264
5075,2.9223934665025633
5076,2.861924592988511
5077,2.8179294739242042
5078,2.962461616083014
5079,2.9972121966441247
5080,2.8553125219030826
5081,2.8903689115583235
5082,2.8311735931910973
5083,2.8178070548896716
5084,2.9028054912187424
5085,2.753429253785433
5086,2.9243531713506363
5087,2.8700732494224144
5088,2.935988436430979
5089,2.9422281138753537
5090,2.902950942591188
5091,2.9051508414470244
5092,2.8051953673150063
5093,2.8154369326721715
5094,2.890015804290527
5095,2.945938869171797
5096,2.849906713329251
5097,2.9113856581802424
5098,2.9596296064126366
5099,2.891237127641628
5100,2.998664831970986
5101,2.8502931511720546
5102,2.8447624890659826
5103,2.8982241104098967
5104,2.8657340581051227
5105,2.8610441194026017
5106,2.9133810130380953
5107,2.973384567516213
5108,2.907247836859013
5109,2.8973818921611194
5110,2.9334735693656477
5111,2.964887227708457
5112,2.968810947562051
5113,3.0138593007137264
5114,2.9270029917903164
5115,2.9010293878172666
5116,2.931157332158904
5117,3.0150497662422167
5118,2.901313216349142
5119,3.0346676894777436
5120,2.955759459094214
5121,3.053152996433526
5122,3.0252189592280767
5123,2.883559177602571
5124,2.9913719203903852
5125,2.8962620391726523
5126,2.9321722253280464
5127,2.9212605935837974
5128,2.8708326812118705
5129,2.925328361282633
5130,2.9194732088017568
5131,2.8090334049526957
5132,2.921485771389673
5133,2.9818273596738787
5134,2.8580843799239353
5135,3.0311385684726524
5136,2.9008253064340073
5137,2.931163078618767
5138,2.921005731867523
5139,2.9479572174023363
5140,2.956583112172448
5141,2.9246128373382922
5142,2.9307370782467124
5143,2.8924965786348156
5144,2.9020248931788823
5145,2.893152531624264
5146,2.939281461087819
5147,2.888974822953017
5148,2.8209391513487483
5149,2.9300257383566355
5150,2.8574768124409773
5151,2.9087949516834817
5152,2.9308794806479335
5153,2.880796783391356
5154,2.9921333678798367
5155,2.9617367340785665
5156,2.901889198664135
5157,2.997035854594369
5158,2.899258855688367
5159,2.973413189143444
5160,2.848153692854547
5161,2.9397462433141817
5162,2.910704693500047
5163,2.899863117119125
5164,2.85935310019645
5165,2.8457935116174475
5166,2.8532188171342234
5167,2.9625030210744714
5168,2.881552718012454
5169,3.045139633727887
5170,2.7427590820694103
5171,2.9750923851573936
5172,3.0684065805363625
5173,2.9577183363501645
5174,2.957769774381063
5175,2.9126580079100717
5176,2.919150129640743
5177,2.9692136797541444
5178,2.996577970842801
5179,2.8456657933544602
5180,2.9520253561286918
5181,2.9063569514215435
5182,2.877489475271943
5183,2.948420372261314
5184,3.0142682840993595
5185,2.8625493557284916
5186,2.8360954606167645
5187,2.860034093917592
5188,2.8358177030224043
5189,3.004995675431482
5190,3.011657663479547
5191,3.013244965007574
5192,2.839977447479857
5193,3.021827668227002
5194,2.9054938927889467
5195,2.9136041069760776
5196,2.907703638029388
5197,2.8584374928991756
5198,2.8470612472826593
5199,2.954576788518544
5200,2.9817360337346726
5201,2.880878412172337
5202,2.942896397602872
5203,2.9345508943360072
5204,2.9038621308445456
5205,2.9080744058231907
5206,2.991927883154786
5207,2.886702893518162
5208,2.9230747529205168
5209,2.9297151165942013
5210,2.952515586311333
5211,2.865382290560353
5212,2.9045259345589347
5213,2.966212761845794
5214,2.8554776719413475
5215,2.8975080465858123
5216,2.8365505923125376
5217,2.8865997240321803
5218,2.9456842850658838
5219,2.968250513192646
5220,2.9895201414306456
5221,2.9896652656675364
5222,2.919248011269655
5223,2.856090863258001
5224,2.797211950996131
5225,2.8427600775804156
5226,2.983342471969208
5227,2.9716123013649147
5228,2.865972256231622
5229,2.8902465283050787
5230,2.8765016415414832
5231,2.90654727488982
5232,2.88991828903762
5233,2.9188963181880183
5234,2.900551375493483
5235,2.8408798137577094
5236,2.8030577241178203
5237,2.833342618985412
5238,3.044341818690459
5239,2.9532386777342996
5240,2.8978177532790634
5241,2.907888362845371
5242,2.9512654376801484
5243,2.9514355090833706
5244,2.983730692660929
5245,2.9520380146804888
5246,2.86025689561555
5247,2.947792364797297
5248,2.9815802561652047
5249,2.902095274066013
5250,2.859064120330223
5251,2.9263033539533536
5252,2.954929783267396
5253,2.960858507690432
5254,2.8366625800606524
5255,2.85909860222225
5256,2.9013884521769353
5257,2.8113552171196177
5258,2.8701823826625468
5259,2.9514323864058056
5260,2.8994505143965252
5261,2.909685759574271
5262,2.902792483719539
5263,2.933619439665952
5264,3.0340085162718236
5265,3.0020618394243312
5266,2.9435916114635288
5267,2.9363035297237903
5268,2.9449470067942096
5269,2.883045177445899
5270,3.012139050552095
5271,2.9238538615334586
5272,3.052093808282419
5273,2.853159560879384
5274,2.9031685929678614
5275,2.9126646139428645
5276,2.9976554482432314
5277,2.9354075042176033
5278,2.835079499682959
5279,2.910924116751375
5280,2.9760221097468436
5281,2.866505788607428
5282,3.010673050923419
5283,2.928422796929439
5284,2.9242233487956892
5285,2.92446505812577
5286,2.8809840384774703
5287,2.9892176167195115
5288,2.9399658886504714
5289,2.9414065231001927
5290,2.894588979486394
5291,2.886966406510503
5292,2.857889945828043
5293,2.9255806105924123
5294,2.939149253670945
5295,2.975161321425414
5296,2.895036175836566
5297,2.936856043858209
5298,2.9805630024498484
5299,2.8998136733631465
5300,2.8465793301588747
5301,2.9132104294075343
5302,2.878797659686311
5303,2.9001571730635565
5304,2.929912252420331
5305,2.8150017721690443
5306,2.965950294370187
5307,2.8694242333695414
5308,2.8510560142837744
5309,2.9116450323552168
5310,3.0047884748797635
5311,2.922861840249018
5312,2.943728690053758
5313,2.865383043653857
5314,2.916879367483304
5315,2.9593191175632296
5316,2.9342861849791473
5317,2.881670984980753
5318,2.907309555716651
5319,2.9247467066585853
5320,2.9176087980100367
5321,2.928498866243021
5322,2.9153435836386747
5323,2.8426507216003762
5324,2.7911098603917153
5325,2.8209643363872106
5326,2.8184106541571032
5327,2.9484231503755627
5328,2.8233243163253685
5329,2.9358375939707897
5330,2.8835324973213
5331,2.898203218131341
5332,2.88082371029702
5333,2.952600572614359
5334,2.8312445889570963
5335,2.855432105892469
5336,2.9315591161265044
5337,2.802223074065184
5338,2.897400216518279
5339,2.8711402473266507
5340,2.9520959549747845
5341,2.91983370343685
5342,2.926737564315112
5343,2.9488143338892083
5344,2.951465244782073
5345,2.925438557585972
5346,2.9573044707969665
5347,2.910549169082641
5348,2.9430233818023606
5349,2.8139570589178997
5350,2.9651954025962386
5351,2.880100423925495
5352,2.9962440121105427
5353,2.9605140670930674
5354,2.9562574218204785
5355,2.8651333928092413
5356,2.9350118726511774
5357,3.026790185107802
5358,2.8825383812689713
5359,2.998199499024921
5360,2.8417559563954087
5361,3.111180328518396
5362,2.995457204549616
5363,2.934348630635842
5364,2.8946985099508384
5365,2.9736483927055253
5366,2.960284401980809
5367,2.9984661979312364
5368,2.846703869450272
5369,2.86717636957674
5370,2.871591157208615
5371,2.8529911540921953
5372,2.939825670361089
5373,3.027371890630052
5374,2.9765024624873493
5375,2.9085604204920497
5376,2.980316464648799
5377,2.9313199797175145
5378,3.0045185520382565
5379,2.953528190224572
5380,2.896790725543163
5381,2.876940927571236
5382,2.8515599030913945
5383,2.9375891350822383
5384,2.8618476781213986
5385,2.968998721360094
5386,2.8104901363618673
5387,2.8531736493003725
5388,2.9605977862038992
5389,3.031900126337082
5390,2.9222148905989345
5391,3.0433336866190865
5392,2.947425601427718
5393,2.905134023457537
5394,2.8537327179419525
5395,2.8059060854291484
5396,2.9446239898712987
5397,2.9835702990308524
5398,2.7974353300927457
5399,2.9367564829801647
5400,2.820909822168836
5401,2.96601104287484
5402,2.8892319712011854
5403,2.858638824064735
5404,2.9730026353970476
5405,2.985933749905997
5406,2.9370491035606134
5407,2.883122386758498
5408,2.915033147251509
5409,2.842961096694418
5410,2.894592603924102
5411,2.8455847416895654
5412,2.8888275117712965
5413,2.8707624772769895
5414,2.818508941107543
5415,3.0042930650726016
5416,2.9054573945020783
5417,2.9535417729875753
5418,2.929740443941366
5419,2.955149830125924
5420,2.905636266254244
5421,2.8543121445818818
5422,2.8982557876045565
5423,2.8869139200756506
5424,2.9370771139461
5425,2.90069601185219
5426,2.905982358854201
5427,2.8382347449816514
5428,2.8933686573158623
5429,2.896049758473807
5430,2.9396872779776277
5431,2.8468540641157825
5432,2.850876515535934
5433,2.901877920515505
5434,2.882283855303484
5435,2.958664587147876
5436,2.8995823358428523
5437,2.874902320105979
5438,2.9219572578637876
5439,3.0213300480671292
5440,2.924581133681088
5441,2.8986300268057144
5442,2.9590514949823277
5443,2.9480267323861327
5444,2.8837824433756905
5445,2.9151821510229547
5446,2.9772248797194063
5447,2.951448008122462
5448,2.9422082512526275
5449,2.9239182354301185
5450,2.9282621585672546
5451,2.8974263063998418
5452,2.926425512805213
5453,2.8598524701028776
5454,2.9653354748934833
5455,2.873995802894722
5456,2.8136708224957294
5457,2.877612016744385
5458,2.8610000418884307
5459,2.8849527281247274
5460,2.9605414553006746
5461,2.83737399186232
5462,2.835780752680551
5463,2.9179855791334575
5464,2.9989001001228557
5465,2.935957061791384
5466,2.83045349450224
5467,2.8201022209285713
5468,2.844250627237775
5469,2.8533775834373243
5470,2.9705878628123923
5471,2.9704467999829256
5472,2.888965969374379
5473,2.8437494090351514
5474,2.9224783735214217
5475,2.988399615176182
5476,2.8245436889978643
5477,2.8505882601301593
5478,3.0094464630980426
5479,2.922308847315256
5480,2.9238164421642248
5481,2.9622410324493536
5482,2.8974709645098002
5483,2.8022956658970264
5484,2.8874112349815153
5485,2.83564774170266
5486,2.9941597775819937
5487,2.7421898891213563
5488,2.7990320203041326
5489,2.9181937655701273
5490,2.81450409984834
5491,2.943247021271274
5492,2.8682603056833753
5493,2.879800437322895
5494,2.972428356446231
5495,2.947670634392499
5496,2.974982394290977
5497,2.787405727393137
5498,2.8863890639627736
5499,2.8271153430997087
5500,2.8604265557806317
5501,2.8549178990583517
5502,2.896030467715752
5503,2.889670676961587
5504,2.9263481531033073
5505,2.8063688225890773
5506,2.8854768787507035
5507,2.8900366974935263
5508,2.9462011406239847
5509,2.8881203417487047
5510,2.889618167012724
5511,2.894270298931
5512,2.859049744987714
5513,2.883707556496921
5514,2.9367920194123
5515,2.9360823445597988
5516,2.8396007960709184
5517,2.8686887122375575
5518,2.852667627829158
5519,2.8495685484640196
5520,2.8447239663682704
5521,2.8936040314874734
5522,2.8691825506880098
5523,2.905156143873382
5524,2.837445151107875
5525,2.9312686328559616
5526,2.9374483019838395
5527,2.8506594833275227
5528,2.894643224245621
5529,2.901954644269553
5530,2.874097781880994
5531,2.926025804913274
5532,2.985763831788302
5533,2.900863311172723
5534,2.8400466292407893
5535,2.900864056396884
5536,2.8172659957405357
5537,2.9178826499458874
5538,2.825458108440562
5539,2.8293796653353214
5540,2.8725570939352822
5541,2.940770479250122
5542,2.8766756950866514
5543,2.8992977315106607
5544,2.8368622664227066
5545,2.9395174368549184
5546,2.9513959947410258
5547,2.899804458374155
5548,2.898780983795259
5549,2.8623935643445626
5550,2.865225188530923
5551,2.8573988939037385
5552,2.882145919764676
5553,2.865515064480338
5554,2.9965983539147847
5555,2.846199895340155
5556,2.9629084989034298
5557,2.8423526363742027
5558,2.8508247911009583
5559,2.8821752067093485
5560,2.9777762368467973
5561,2.9485114691917906
5562,2.9780140008441003
5563,2.8889423511761203
5564,2.8780898117456717
5565,2.927951482936197
5566,2.9729995262762503
5567,2.9728387171267925
5568,2.9729862134102607
5569,2.9849791003676738
5570,3.0713559968122937
5571,2.952827237088278
5572,2.9395394798479986
5573,2.9348808276281373
5574,2.9687141472187673
5575,2.968349726611241
5576,2.91534598505644
5577,2.9959969242476063
5578,2.956460432496411
5579,2.9242336119907324
5580,2.9188362904287986
5581,2.964865033187149
5582,2.9002115980040593
5583,2.8681294336814016
5584,2.908480712700593
5585,2.8903959166018875
5586,2.911441489163265
5587,2.895041037576465
5588,2.8940785601791514
5589,2.880959313393562
5590,2.925960109979267
5591,2.9297317672725103
5592,2.9550884537790076
5593,2.9396265711975627
5594,2.8559060511313055
5595,2.9233801281715084
5596,2.88507403118105
5597,2.93040349012377
5598,2.9213108225460185
5599,2.918877117173612
5600,3.006624456895641
5601,2.9056330541758713
5602,2.8362957223665575
5603,2.841561810146548
